"Guild","b1_mean","b1_sd","b1_lo","b1_hi","b1_covered","range_mean","range_lo","range_hi","range_covered","sigma_mean","sigma_lo","sigma_hi","sigma_covered","WAIC_cov","WAIC_null","Delta_WAIC","logCPO"
"Cave",-2.10712500482535,0.270165015487916,-2.63663870506437,-1.57761130458633,TRUE,2.51913752983288,1.53419783184967,3.65990133680329,FALSE,1.03685085113746,1.23862739831221,1.91308686075758,TRUE,-1427.68063685176,-1414.06479356579,13.615843285967,687.812685885247
"Cave",-2.51138591639644,0.27582780822792,-3.05199848645779,-1.9707733463351,TRUE,3.07257974409889,1.44094938219983,5.14233240067412,TRUE,1.02143201496179,1.20039551073795,2.26767114032748,TRUE,-1426.92631947563,-1387.67928735584,39.2470321197895,703.546345866461
"Cave",-2.18684321413731,0.249584857032413,-2.67602054500742,-1.6976658832672,TRUE,2.27620879031203,1.29894300214944,3.42363017765443,TRUE,0.846358018676923,1.13971180662018,1.85030542820758,TRUE,-761.598201232209,-747.378734492069,14.2194667401395,376.040923773627
"Cave",-2.20101503517032,0.329179584035719,-2.84619516432621,-1.55583490601444,TRUE,3.25253049008172,1.60429375597347,5.27813505772225,FALSE,1.1943975436776,1.26660718297879,2.29741921680007,TRUE,-245.254809278705,-223.737972982647,21.5168362960582,120.907921813967
"Cave",-2.31134879043621,0.337607274012312,-2.97304688841909,-1.64965069245333,TRUE,3.77486375800989,1.84388926633093,6.15310514735095,FALSE,1.14706359971786,1.35789884245143,2.48054533265388,TRUE,-526.094270700997,-508.139802350549,17.9544683504473,260.537560247594
"Cave",-1.96032726065176,0.302066113887646,-2.55236596482152,-1.368288556482,TRUE,3.24093278414699,1.67936541150608,5.14001280892495,FALSE,1.12694065098054,1.29590331873411,2.26715963463647,TRUE,-550.6763047785,-546.141841762057,4.53446301644362,272.836438845072
"Cave",-1.99866508502475,0.246423507180264,-2.48164628404211,-1.51568388600738,TRUE,2.66863994151947,1.13888183910926,4.60356978745891,TRUE,0.719616087554653,1.06718406992855,2.14559310855039,TRUE,-130.278535788924,-110.740340072019,19.5381957169043,64.9757545728915
"Cave",-1.93124384258624,0.324648469311498,-2.56754315007283,-1.29494453509964,TRUE,2.95677973930889,1.54379403632441,4.66868885646363,FALSE,1.19643092453805,1.24249508503028,2.160714894766,TRUE,-396.838390142742,-386.755712404062,10.0826777386802,190.308464418967
"Cave",-2.30668322712506,0.321974402361648,-2.93774145969769,-1.67562499455242,TRUE,3.01675707133432,1.58204822028757,4.75865844582817,FALSE,1.20932200602505,1.25779498340849,2.18143495108797,TRUE,-1219.3796750269,-1202.55363620107,16.8260388258241,584.322981283712
"Cave",-1.51197412257161,0.264633959697825,-2.03064715266557,-0.993301092477648,TRUE,3.60040191668193,1.46952109905096,6.35126048306528,TRUE,0.858960782521446,1.21223805378769,2.52017072498378,TRUE,13.1554030979018,18.8644860427752,5.70908294487337,-6.63095413089822
"Cave",-2.32893843137917,0.312626125024288,-2.94167437705309,-1.71620248570525,TRUE,4.78345180463201,1.58098914718583,9.41835574019906,FALSE,1.08056006669407,1.2573739090604,3.06893397455844,TRUE,-322.08838072024,-295.310677128496,26.7777035917436,160.348539653885
